"project","path","loc","functions","functionDecls","functionExprs","namedFuncExprs","calls","requires","defines","fsSyncs","fsAsyncs","setTimeouts","setIntervals","setImmediates","nextTicks","argscount","argsmax","paramscount","paramsmax"
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/lib/jasmine-1.2.0/jasmine-html.js",617,48,6,42,1,210,0,0,0,0,0,0,0,0,"59 84 26 30 7 2 1 1 0 0 0",7,"17 25 2 4 0 0 0 0 0 0 0",3
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/lib/jasmine-1.2.0/jasmine.js",2530,248,2,246,0,364,0,0,0,0,0,0,0,0,"98 188 65 3 9 1 0 0 0 0 0",5,"100 104 29 8 6 1 0 0 0 0 0",5
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/reporters/jasmine.console_reporter.js",143,13,4,9,0,46,0,0,0,0,0,0,0,0,"25 18 3 0 0 0 0 0 0 0 0",2,"3 9 1 0 0 0 0 0 0 0 0",2
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/color.js",175,47,0,47,0,156,0,0,0,0,0,0,0,0,"1 87 61 7 0 0 0 0 0 0 0",3,"47 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/display.js",94,21,0,21,0,60,0,0,0,0,0,0,0,0,"0 26 33 1 0 0 0 0 0 0 0",3,"21 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/dungeon.js",73,13,0,13,0,30,0,0,0,0,0,0,0,0,"4 18 8 0 0 0 0 0 0 0 0",2,"8 1 0 4 0 0 0 0 0 0 0",3
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/engine.js",38,11,0,11,0,25,0,0,0,0,0,0,0,0,"6 15 4 0 0 0 0 0 0 0 0",2,"11 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/fov.js",98,13,0,13,0,26,0,0,0,0,0,0,0,0,"0 12 9 4 1 0 0 0 0 0 0",4,"9 1 1 2 0 0 0 0 0 0 0",3
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/js.js",151,46,0,46,0,135,0,0,0,0,0,0,0,0,"6 72 52 4 0 0 1 0 0 0 0",6,"45 1 0 0 0 0 0 0 0 0 0",1
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/path.js",203,31,0,31,0,107,0,0,0,0,0,0,0,0,"24 37 28 18 0 0 0 0 0 0 0",3,"28 0 3 0 0 0 0 0 0 0 0",2
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/rng.js",48,10,0,10,0,39,0,0,0,0,0,0,0,0,"10 19 10 0 0 0 0 0 0 0 0",2,"10 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/scheduler.js",40,9,0,9,0,20,0,0,0,0,0,0,0,0,"3 13 4 0 0 0 0 0 0 0 0",2,"8 1 0 0 0 0 0 0 0 0 0",1
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/rotjs-library/tests/spec/text.js",107,20,0,20,0,97,0,0,0,0,0,0,0,0,"0 64 33 0 0 0 0 0 0 0 0",2,"20 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/lib/shortcut.js",224,3,0,3,0,13,0,0,0,0,0,0,0,0,"5 4 2 2 0 0 0 0 0 0 0",3,"0 2 0 1 0 0 0 0 0 0 0",3
"untrusted","/Users/keheliya/dev/top_games/untrusted/mods/default/intro.js",18,2,1,1,0,10,0,0,0,0,1,0,0,0,"2 0 2 6 0 0 0 0 0 0 0",3,"1 0 0 1 0 0 0 0 0 0 0",3
"untrusted","/Users/keheliya/dev/top_games/untrusted/mods/example_mod/intro.js",18,2,1,1,0,10,0,0,0,0,1,0,0,0,"2 0 2 6 0 0 0 0 0 0 0",3,"1 0 0 1 0 0 0 0 0 0 0",3
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/_head.js",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/_launcher_debug.js",7,1,0,1,0,6,0,0,0,0,0,0,0,0,"1 5 0 0 0 0 0 0 0 0 0",1,"1 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/_launcher_release.js",15,2,0,2,0,5,0,0,0,0,0,0,0,0,"1 3 1 0 0 0 0 0 0 0 0",2,"1 1 0 0 0 0 0 0 0 0 0",1
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/_tail.js",6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/codeEditor.js",489,32,2,30,0,133,0,0,0,0,0,0,0,0,"21 74 32 6 0 0 0 0 0 0 0",3,"8 18 3 2 1 0 0 0 0 0 0",4
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/display.js",253,15,0,15,0,78,0,0,0,0,1,0,0,0,"42 19 9 4 3 1 0 0 0 0 0",5,"3 5 5 0 2 0 0 0 0 0 0",4
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/dynamicObject.js",246,23,3,20,0,74,0,0,0,0,0,1,0,0,"22 20 24 8 0 0 0 0 0 0 0",3,"14 5 2 1 0 1 0 0 0 0 0",5
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/game.js",417,23,1,22,0,144,0,0,0,0,1,0,0,0,"49 74 13 8 0 0 0 0 0 0 0",3,"9 11 1 1 1 0 0 0 0 0 0",4
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/inventory.js",125,9,0,9,0,48,0,0,0,0,0,0,0,0,"8 38 2 0 0 0 0 0 0 0 0",2,"3 6 0 0 0 0 0 0 0 0 0",1
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/map.js",681,74,2,72,0,202,0,0,0,0,5,1,0,0,"71 79 50 1 0 0 1 0 0 0 0",6,"28 22 17 6 1 0 0 0 0 0 0",4
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/objects.js",248,23,3,20,0,52,0,0,0,0,0,0,0,0,"13 37 2 0 0 0 0 0 0 0 0",2,"5 14 4 0 0 0 0 0 0 0 0",2
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/player.js",214,21,2,19,0,56,0,0,0,0,1,0,0,0,"19 20 15 2 0 0 0 0 0 0 0",3,"9 6 5 0 1 0 0 0 0 0 0",4
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/reference.js",476,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/sound.js",239,8,1,7,0,36,0,0,0,0,0,0,0,0,"1 31 4 0 0 0 0 0 0 0 0",2,"4 4 0 0 0 0 0 0 0 0 0",1
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/ui.js",284,40,0,40,1,218,0,0,0,0,0,0,0,0,"45 159 14 0 0 0 0 0 0 0 0",2,"33 1 6 0 0 0 0 0 0 0 0",2
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/util.js",155,12,4,8,0,27,0,0,0,0,0,0,0,0,"3 13 11 0 0 0 0 0 0 0 0",2,"5 4 2 0 0 0 1 0 0 0 0",6
"untrusted","/Users/keheliya/dev/top_games/untrusted/scripts/validate.js",351,17,0,17,0,73,0,0,0,0,0,0,0,0,"24 34 14 0 1 0 0 0 0 0 0",4,"11 1 3 2 0 0 0 0 0 0 0",3
