"project","path","loc","functions","functionDecls","functionExprs","namedFuncExprs","calls","requires","defines","fsSyncs","fsAsyncs","setTimeouts","setIntervals","setImmediates","nextTicks","argscount","argsmax","paramscount","paramsmax"
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-runtime/tests/system/subarray_test.js",126,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-runtime/tests/system/tracked_array_test.js",256,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-runtime/tests/utils.js",17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/lib/adapters/adapter.js",60,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/lib/adapters/qunit.js",23,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/lib/helpers.js",444,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/lib/initializers.js",18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/lib/main.js",24,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/lib/setup_for_testing.js",51,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/lib/support.js",56,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/lib/test.js",520,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/tests/acceptance_test.js",300,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/tests/adapters/adapter_test.js",33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/tests/adapters/qunit_test.js",51,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/tests/adapters_test.js",53,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/tests/helper_registration_test.js",84,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/tests/helpers_test.js",820,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/tests/integration_test.js",126,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-testing/tests/simple_setup.js",16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/component_lookup.js",29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/main.js",97,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/mixins/component_template_deprecation.js",61,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/mixins/text_support.js",342,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/mixins/view_target_action_support.js",56,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/streams/conditional_stream.js",40,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/streams/context_stream.js",47,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/streams/key_stream.js",108,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/streams/utils.js",46,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/system/action_manager.js",18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/system/event_dispatcher.js",247,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/system/ext.js",13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/system/jquery.js",50,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/system/render_buffer.js",599,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/system/renderer.js",134,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/system/utils.js",56,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/bound_view.js",211,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/checkbox.js",72,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/collection_view.js",440,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/component.js",339,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/container_view.js",409,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/core_view.js",139,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/each.js",111,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/metamorph_view.js",51,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/select.js",670,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/simple_bound_view.js",123,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/states/default.js",37,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/states/destroying.js",29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/states/has_element.js",69,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/states/in_buffer.js",57,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/states/in_dom.js",41,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/states/pre_render.js",11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/states.js",36,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/text_area.js",61,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/text_field.js",114,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/view.js",2305,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/lib/views/with_view.js",58,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/mixins/view_target_action_support_test.js",48,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/system/event_dispatcher_test.js",391,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/system/ext_test.js",35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/system/jquery_ext_test.js",87,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/system/render_buffer_test.js",341,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/system/view_utils_test.js",47,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/checkbox_test.js",143,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/collection_test.js",753,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/component_test.js",249,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/container_view_test.js",782,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/instrumentation_test.js",59,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/metamorph_view_test.js",249,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/select_test.js",723,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/simple_bound_view_test.js",38,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/text_area_test.js",228,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/text_field_test.js",566,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/actions_test.js",103,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/append_to_test.js",283,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/attribute_bindings_test.js",304,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/child_views_test.js",80,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/class_name_bindings_test.js",275,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/class_string_for_value_test.js",54,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/context_test.js",44,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/controller_test.js",51,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/create_child_view_test.js",98,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/create_element_test.js",141,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/destroy_element_test.js",93,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/destroy_test.js",25,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/element_test.js",63,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/evented_test.js",63,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/init_test.js",54,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/inject_test.js",24,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/is_visible_test.js",222,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/jquery_test.js",60,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/layout_test.js",129,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/nearest_of_type_test.js",69,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/nested_view_ordering_test.js",45,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/parse_property_path_test.js",49,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/remove_test.js",161,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/render_test.js",224,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/replace_in_test.js",107,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/state_deprecation_test.js",43,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/stream_test.js",76,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/template_test.js",253,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/transition_to_deprecation_test.js",32,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/view_lifecycle_test.js",381,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/ember-views/tests/views/view/virtual_views_test.js",98,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/packages/loader/lib/main.js",63,4,1,3,0,14,0,0,0,0,0,0,0,0,"2 10 2 0 0 0 0 0 0 0 0",2,"1 2 0 1 0 0 0 0 0 0 0",3
"ember.js","/Users/keheliya/dev/top_frameworks/ember.js/server/index.js",6,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 1 1 0 0 0 0 0 0 0 0",2,"0 1 1 0 0 0 0 0 0 0 0",2
"knockout","/Users/keheliya/dev/top_frameworks/knockout/Gruntfile.js",180,17,4,13,0,80,1,0,0,0,0,0,0,0,"5 54 15 6 0 0 0 0 0 0 0",3,"5 8 2 2 0 0 0 0 0 0 0",3
"knockout","/Users/keheliya/dev/top_frameworks/knockout/build/fragments/amd-post.js",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
